Facility Id,FRS Id,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Unit Name,General Fuel Type,Specific Fuel Type,Other Fuel Name,Blend Fuel Name,Fuel Methane (CH4) emissions (mt CO2e),Fuel Nitrous Oxide (N2O) emissions (mt CO2e),FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural
1002440,110022360899.0,221210,"C,G,LL,PP","Chemicals, Coal-based Liquid Fuel Supply, Suppliers of CO2",S Riley,Other,Fuel Gas,CO2 gas,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,LL,PP","Chemicals, Coal-based Liquid Fuel Supply, Suppliers of CO2",S Riley,Other,Fuel Gas,Medium BTU gas,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",A Riley,Natural Gas,Natural Gas (Weighted U.S. Average),SNG,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",A Riley,Other,Fuel Gas,CO2 gas,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",A Riley,Other,Fuel Gas,Medium BTU gas,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",A Riley,Petroleum Products,Other Oil (>401 deg F),Tar Oil,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",Ammonia Plant Feed Gas Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,41.25,49.17,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",Ammonia Plant Start-Up Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",B Riley,Other,Fuel Gas,CO2 gas,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",B Riley,Other,Fuel Gas,Medium BTU gas,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",B Riley,Petroleum Products,Other Oil (>401 deg F),Tar Oil,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",Final Product Dryer (5800),Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",Raw Product Dryer (5800),Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",S Riley,Natural Gas,Natural Gas (Weighted U.S. Average),SNG,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",S Riley,Other,Fuel Gas,CO2 gas,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",S Riley,Other,Fuel Gas,Medium BTU gas,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1002440,110022360899.0,221210,"C,G,PP","Chemicals, Suppliers of CO2",S Riley,Petroleum Products,Other Oil (>401 deg F),Tar Oil,,0.0,0.0,1002440,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523.0,47.360814,-101.838222,MERCER COUNTY,221210,,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,100.0,119.2,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310.0,40.319088,-96.8414,GAGE COUNTY,325311,,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Diesel Engine,Petroleum Products,Distillate Fuel Oil No. 2,,,0.0,0.0,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310.0,40.319088,-96.8414,GAGE COUNTY,325311,,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,100.25,119.498,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310.0,40.319088,-96.8414,GAGE COUNTY,325311,,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,94.5,112.644,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310.0,40.319088,-96.8414,GAGE COUNTY,325311,,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,97.75,116.518,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310.0,40.319088,-96.8414,GAGE COUNTY,325311,,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,99.25,118.306,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310.0,40.319088,-96.8414,GAGE COUNTY,325311,,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Diesel- engine-,Petroleum Products,Distillate Fuel Oil No. 2,,,0.0,0.0,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310.0,40.319088,-96.8414,GAGE COUNTY,325311,,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,80.5,95.956,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310.0,40.319088,-96.8414,GAGE COUNTY,325311,,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,95.75,114.134,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310.0,40.319088,-96.8414,GAGE COUNTY,325311,,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,99.5,118.604,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310.0,40.319088,-96.8414,GAGE COUNTY,325311,,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,89.0,106.088,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310.0,40.319088,-96.8414,GAGE COUNTY,325311,,
1006575,110000596846.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,97.5,116.22,1006575,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310.0,40.319088,-96.8414,GAGE COUNTY,325311,,
1006037,110021074317.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,119.5,142.444,1006037,"KOCH FERTILIZER DODGE CITY, LLC",11559 U.S. HIGHWAY 50,DODGE CITY,KS,67801.0,37.77995,-100.00572,FORD COUNTY,325311,,
1006037,110021074317.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,105.5,125.756,1006037,"KOCH FERTILIZER DODGE CITY, LLC",11559 U.S. HIGHWAY 50,DODGE CITY,KS,67801.0,37.77995,-100.00572,FORD COUNTY,325311,,
1006037,110021074317.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,109.25,130.226,1006037,"KOCH FERTILIZER DODGE CITY, LLC",11559 U.S. HIGHWAY 50,DODGE CITY,KS,67801.0,37.77995,-100.00572,FORD COUNTY,325311,,
1006037,110021074317.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,103.25,123.074,1006037,"KOCH FERTILIZER DODGE CITY, LLC",11559 U.S. HIGHWAY 50,DODGE CITY,KS,67801.0,37.77995,-100.00572,FORD COUNTY,325311,,
1006037,110021074317.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,93.75,111.75,1006037,"KOCH FERTILIZER DODGE CITY, LLC",11559 U.S. HIGHWAY 50,DODGE CITY,KS,67801.0,37.77995,-100.00572,FORD COUNTY,325311,,
1006037,110021074317.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,105.0,125.16,1006037,"KOCH FERTILIZER DODGE CITY, LLC",11559 U.S. HIGHWAY 50,DODGE CITY,KS,67801.0,37.77995,-100.00572,FORD COUNTY,325311,,
1006037,110021074317.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,103.75,123.67,1006037,"KOCH FERTILIZER DODGE CITY, LLC",11559 U.S. HIGHWAY 50,DODGE CITY,KS,67801.0,37.77995,-100.00572,FORD COUNTY,325311,,
1006037,110021074317.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,111.75,133.206,1006037,"KOCH FERTILIZER DODGE CITY, LLC",11559 U.S. HIGHWAY 50,DODGE CITY,KS,67801.0,37.77995,-100.00572,FORD COUNTY,325311,,
1006037,110021074317.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,107.75,128.14,1006037,"KOCH FERTILIZER DODGE CITY, LLC",11559 U.S. HIGHWAY 50,DODGE CITY,KS,67801.0,37.77995,-100.00572,FORD COUNTY,325311,,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,108.0,128.736,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532.0,42.499406,-94.017177,WEBSTER COUNTY,325311,,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,95.5,113.836,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532.0,42.499406,-94.017177,WEBSTER COUNTY,325311,,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,122.25,145.722,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532.0,42.499406,-94.017177,WEBSTER COUNTY,325311,,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,118.0,140.656,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532.0,42.499406,-94.017177,WEBSTER COUNTY,325311,,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,104.0,123.968,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532.0,42.499406,-94.017177,WEBSTER COUNTY,325311,,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,117.75,140.358,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532.0,42.499406,-94.017177,WEBSTER COUNTY,325311,,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,106.25,125.16,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532.0,42.499406,-94.017177,WEBSTER COUNTY,325311,,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,116.0,138.272,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532.0,42.499406,-94.017177,WEBSTER COUNTY,325311,,
1007046,110010507861.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1 natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,88.75,105.79,1007046,"Koch Fertilizer Ft. Dodge, LLC",3162 200TH STREET,Duncombe,IA,50532.0,42.499406,-94.017177,WEBSTER COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Natural Gas Combustion Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,6.25,7.45,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Primary Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,37.25,44.402,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Natural Gas Combustion Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,6.75,8.046,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Primary Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,30.5,36.356,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Natural Gas Combustion Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,11.5,13.708,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Natural Gas Combustion Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,10.0,11.92,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Primary Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,25.0,29.8,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Natural Gas Combustion Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,10.5,12.516,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",Primary Reformer,Natural Gas,Natural Gas (Weighted U.S. Average),,,35.75,42.614,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Natural Gas Combustion Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,39.0,46.488,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Natural Gas Combustion Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,40.25,47.978,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Natural Gas Combustion Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,32.5,38.74,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Natural Gas Combustion Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,38.5,44.7,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005867,110000598531.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",GP-Natural Gas Combustion Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,48.5,56.62,1005867,PRYOR CHEMICAL COMPANY,4463 HUNT STREET,PRYOR,OK,74361.0,36.241247,-95.278349,MAYES COUNTY,325311,,
1005788,110000454320.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,199.25,237.506,1005788,TERRA INTERNATIONAL (OKLAHOMA) LLC,1000 TERRA DRIVE,WOODWARD,OK,73801.0,36.43722,-99.47108,WOODWARD COUNTY,325311,,
1005788,110000454320.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,180.25,214.858,1005788,TERRA INTERNATIONAL (OKLAHOMA) LLC,1000 TERRA DRIVE,WOODWARD,OK,73801.0,36.43722,-99.47108,WOODWARD COUNTY,325311,,
1005788,110000454320.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,202.5,241.38,1005788,TERRA INTERNATIONAL (OKLAHOMA) LLC,1000 TERRA DRIVE,WOODWARD,OK,73801.0,36.43722,-99.47108,WOODWARD COUNTY,325311,,
1005788,110000454320.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,176.75,210.686,1005788,TERRA INTERNATIONAL (OKLAHOMA) LLC,1000 TERRA DRIVE,WOODWARD,OK,73801.0,36.43722,-99.47108,WOODWARD COUNTY,325311,,
1005788,110000454320.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,188.75,224.99,1005788,TERRA INTERNATIONAL (OKLAHOMA) LLC,1000 TERRA DRIVE,WOODWARD,OK,73801.0,36.43722,-99.47108,WOODWARD COUNTY,325311,,
1005788,110000454320.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,146.25,174.33,1005788,TERRA INTERNATIONAL (OKLAHOMA) LLC,1000 TERRA DRIVE,WOODWARD,OK,73801.0,36.43722,-99.47108,WOODWARD COUNTY,325311,,
1005788,110000454320.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,139.0,165.688,1005788,TERRA INTERNATIONAL (OKLAHOMA) LLC,1000 TERRA DRIVE,WOODWARD,OK,73801.0,36.43722,-99.47108,WOODWARD COUNTY,325311,,
1005788,110000454320.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,182.25,217.242,1005788,TERRA INTERNATIONAL (OKLAHOMA) LLC,1000 TERRA DRIVE,WOODWARD,OK,73801.0,36.43722,-99.47108,WOODWARD COUNTY,325311,,
1005788,110000454320.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,174.75,208.302,1005788,TERRA INTERNATIONAL (OKLAHOMA) LLC,1000 TERRA DRIVE,WOODWARD,OK,73801.0,36.43722,-99.47108,WOODWARD COUNTY,325311,,
1005788,110000454320.0,325311,"C,G,PP,V","Chemicals, Suppliers of CO2",CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,192.25,229.162,1005788,TERRA INTERNATIONAL (OKLAHOMA) LLC,1000 TERRA DRIVE,WOODWARD,OK,73801.0,36.43722,-99.47108,WOODWARD COUNTY,325311,,
